NRLMLS NS
[[-50. -48.] [-46. -44.]],RandomForestClassifier,0.484757513197345
[[-50. -44.] [-46. -40.]],BaggingClassifier,0.40809697599578776
[[-50. -40.] [-46. -36.]],BaggingClassifier,0.4161206367072731
[[-50. -36.] [-46. -32.]],DecisionTreeClassifier,0.378341757602634
[[-50. -32.] [-46. -28.]],RandomForestClassifier,0.3291909199663532
[[-50. -28.] [-46. -24.]],VotingClassifier,0.39118303141061606
[[-50. -24.] [-46. -20.]],DecisionTreeClassifier,0.42265585774092285
[[-50. -20.] [-46. -16.]],BaggingClassifier,0.4025689760032642
[[-50. -16.] [-46. -12.]],DecisionTreeClassifier,0.3294889815993153
[[-50. -12.] [-46.  -8.]],DecisionTreeClassifier,0.244869859587802
[[-50.  -8.] [-46.  -4.]],DecisionTreeClassifier,0.21430470974134144
[[-50.  -4.] [-46.   0.]],RandomForestClassifier,0.3034883687320414
[[-50.   0.] [-46.   4.]],DecisionTreeClassifier,0.38771240012926483
[[-50.   4.] [-46.   8.]],DecisionTreeClassifier,0.2648945949141338
[[-50.   8.] [-46.  12.]],BaggingClassifier,0.2349488410518914
[[-50.  12.] [-46.  16.]],AdaBoostClassifier,0.21169314900526973
[[-50.  16.] [-46.  20.]],GaussianNB,0.21069745493602907
[[-50.  20.] [-46.  24.]],RandomForestClassifier,0.30309765758565776
[[-50.  24.] [-46.  28.]],DecisionTreeClassifier,0.17022360058812488
[[-50.  28.] [-46.  32.]],AdaBoostClassifier,0.1375794573095507
[[-50.  32.] [-46.  36.]],BaggingClassifier,0.11126762515674977
[[-50.  36.] [-46.  40.]],DecisionTreeClassifier,0.24624527330742446
[[-50.  40.] [-46.  44.]],RandomForestClassifier,0.3239767337099743
[[-50.  44.] [-46.  48.]],BaggingClassifier,0.3955375982552719
[[-50.  48.] [-46.  52.]],BaggingClassifier,0.49375058529836985
[[-50.  52.] [-46.  56.]],BaggingClassifier,0.6287878780153279
[[-50.  56.] [-46.  60.]],AdaBoostClassifier,0.5786199365743143
[[-50.  60.] [-46.  64.]],BaggingClassifier,0.3601054093003582
[[-50.  64.] [-46.  68.]],RandomForestClassifier,0.4248515996968901
[[-50.  68.] [-46.  72.]],RandomForestClassifier,0.620399545880939
[[-50.  72.] [-46.  76.]],RandomForestClassifier,0.40435225237497213
[[-50.  76.] [-46.  80.]],BaggingClassifier,0.5899320600107237
[[-50.  80.] [-46.  84.]],DecisionTreeClassifier,0.6300482261258951
[[-50.  84.] [-46.  88.]],RandomForestClassifier,0.6883302792153195
[[-50.  88.] [-46.  92.]],RandomForestClassifier,0.6801841745662127
[[-50.  92.] [-46.  96.]],RandomForestClassifier,0.47240359616611444
[[-50.  96.] [-46. 100.]],BaggingClassifier,0.4705048728499621
[[-50. 100.] [-46. 104.]],RandomForestClassifier,0.38019973947368163
[[-50. 104.] [-46. 108.]],RandomForestClassifier,0.3072618377557994
[[-50. 108.] [-46. 112.]],DecisionTreeClassifier,0.33915487660733057
[[-50. 112.] [-46. 116.]],AdaBoostClassifier,0.3814156762409414
[[-50. 116.] [-46. 120.]],DecisionTreeClassifier,0.30991135053595364
[[-50. 120.] [-46. 124.]],AdaBoostClassifier,0.19067809745170822
[[-50. 124.] [-46. 128.]],AdaBoostClassifier,0.16306356505960848
[[-50. 128.] [-46. 132.]],RandomForestClassifier,0.4620417646157916
[[-50. 132.] [-46. 136.]],VotingClassifier,0.5694664282666109
[[-50. 136.] [-46. 140.]],DecisionTreeClassifier,0.5008508435000826
[[-50. 140.] [-46. 144.]],RandomForestClassifier,0.2836597996517464
[[-50. 144.] [-46. 148.]],BaggingClassifier,0.28957734911724264
[[-50. 148.] [-46. 152.]],BaggingClassifier,0.29620244505920407
[[-50. 152.] [-46. 156.]],BaggingClassifier,0.3757333824326815
[[-50. 156.] [-46. 160.]],RandomForestClassifier,0.31379402512659776
[[-50. 160.] [-46. 164.]],DecisionTreeClassifier,0.24735687028860429
[[-50. 164.] [-46. 168.]],RandomForestClassifier,0.3187538987188331
[[-50. 168.] [-46. 172.]],BaggingClassifier,0.7391544704940103
[[-50. 172.] [-46. 176.]],RandomForestClassifier,0.6471060432117924
[[-50. 176.] [-46. 180.]],BaggingClassifier,0.4588712623417157
[[ -46. -180.] [ -42. -176.]],RandomForestClassifier,0.5297953191221486
[[ -46. -176.] [ -42. -172.]],BaggingClassifier,0.3759442200415616
[[ -46. -172.] [ -42. -168.]],VotingClassifier,0.3430052038490601
[[ -46. -168.] [ -42. -164.]],AdaBoostClassifier,0.47388645996081785
[[ -46. -164.] [ -42. -160.]],RandomForestClassifier,0.40236795719316365
[[ -46. -160.] [ -42. -156.]],DecisionTreeClassifier,0.2573798699807941
[[ -46. -156.] [ -42. -152.]],DecisionTreeClassifier,0.38654275031583596
[[ -46. -152.] [ -42. -148.]],AdaBoostClassifier,0.4500506573987108
[[ -46. -148.] [ -42. -144.]],RandomForestClassifier,0.5670070604141942
[[ -46. -144.] [ -42. -140.]],RandomForestClassifier,0.480603818458187
[[ -46. -140.] [ -42. -136.]],RandomForestClassifier,0.33294078298446006
[[ -46. -136.] [ -42. -132.]],AdaBoostClassifier,0.27897627364814537
[[ -46. -132.] [ -42. -128.]],RandomForestClassifier,0.417584638077127
[[ -46. -128.] [ -42. -124.]],DecisionTreeClassifier,0.5229392086306078
[[ -46. -124.] [ -42. -120.]],VotingClassifier,0.49674971418983443
[[ -46. -120.] [ -42. -116.]],RandomForestClassifier,0.5106623169746181
[[ -46. -116.] [ -42. -112.]],DecisionTreeClassifier,0.5857130988321468
[[ -46. -112.] [ -42. -108.]],DecisionTreeClassifier,0.565275887109199
[[ -46. -108.] [ -42. -104.]],DecisionTreeClassifier,0.6089529479431599
[[ -46. -104.] [ -42. -100.]],AdaBoostClassifier,0.5912242016530569
[[ -46. -100.] [ -42.  -96.]],AdaBoostClassifier,0.31292592888975584
[[-46. -96.] [-42. -92.]],AdaBoostClassifier,0.38529997917440834
[[-46. -92.] [-42. -88.]],RandomForestClassifier,0.5332723650998519
[[-46. -88.] [-42. -84.]],RandomForestClassifier,0.31644905104005683
[[-46. -84.] [-42. -80.]],RandomForestClassifier,0.2398555819599671
[[-46. -80.] [-42. -76.]],RandomForestClassifier,0.3069966752676582
[[-46. -76.] [-42. -72.]],RandomForestClassifier,0.5682906936254652
[[-46. -72.] [-42. -68.]],NULL,TRAIN_ERROR
[[-46. -68.] [-42. -64.]],BaggingClassifier,1.0
[[-46. -64.] [-42. -60.]],VotingClassifier,0.9952165163274629
[[-46. -60.] [-42. -56.]],RandomForestClassifier,0.5056106252086974
[[-46. -56.] [-42. -52.]],DecisionTreeClassifier,0.6936694519314116
[[-46. -52.] [-42. -48.]],BaggingClassifier,0.6829121713336808
[[-46. -48.] [-42. -44.]],RandomForestClassifier,0.6860367313450676
[[-46. -44.] [-42. -40.]],VotingClassifier,0.7315109606716383
[[-46. -40.] [-42. -36.]],VotingClassifier,0.7471706244814593
[[-46. -36.] [-42. -32.]],DecisionTreeClassifier,0.6787102077480818
[[-46. -32.] [-42. -28.]],RandomForestClassifier,0.3945702263391099
[[-46. -28.] [-42. -24.]],RandomForestClassifier,0.49476512739619694
[[-46. -24.] [-42. -20.]],RandomForestClassifier,0.35873136623299895
[[-46. -20.] [-42. -16.]],AdaBoostClassifier,0.24471127515699326
[[-46. -16.] [-42. -12.]],RandomForestClassifier,0.19079152236198085
[[-46. -12.] [-42.  -8.]],AdaBoostClassifier,0.30335566441227246
[[-46.  -8.] [-42.  -4.]],RandomForestClassifier,0.2969680569752488
[[-46.  -4.] [-42.   0.]],DecisionTreeClassifier,0.20883326154371037
[[-46.   0.] [-42.   4.]],RandomForestClassifier,0.2505910457548497
[[-46.   4.] [-42.   8.]],AdaBoostClassifier,0.22857204352035856
[[-46.   8.] [-42.  12.]],BaggingClassifier,0.3670032868601526
[[-46.  12.] [-42.  16.]],AdaBoostClassifier,0.2592166361217906
[[-46.  16.] [-42.  20.]],AdaBoostClassifier,0.3300119547693671
[[-46.  20.] [-42.  24.]],VotingClassifier,0.3926272666943807
[[-46.  24.] [-42.  28.]],DecisionTreeClassifier,0.39568476074935416
[[-46.  28.] [-42.  32.]],BaggingClassifier,0.32864987193448875
[[-46.  32.] [-42.  36.]],DecisionTreeClassifier,0.1967905182139887
[[-46.  36.] [-42.  40.]],DecisionTreeClassifier,0.2147876413177397
[[-46.  40.] [-42.  44.]],KNeighborsClassifier,0.20373278341465
[[-46.  44.] [-42.  48.]],BaggingClassifier,0.4354366480980295
[[-46.  48.] [-42.  52.]],BaggingClassifier,0.44366988248962586
[[-46.  52.] [-42.  56.]],BaggingClassifier,0.5782608537095488
[[-46.  56.] [-42.  60.]],RandomForestClassifier,0.7209801893437463
[[-46.  60.] [-42.  64.]],DecisionTreeClassifier,0.5719652695549022
[[-46.  64.] [-42.  68.]],VotingClassifier,0.39000164162852935
[[-46.  68.] [-42.  72.]],BaggingClassifier,0.4145106621087452
[[-46.  72.] [-42.  76.]],RandomForestClassifier,0.3638000703958989
[[-46.  76.] [-42.  80.]],RandomForestClassifier,0.5065747747497314
[[-46.  80.] [-42.  84.]],GaussianNB,0.5284079350151811
[[-46.  84.] [-42.  88.]],GaussianNB,0.5735424244092989
[[-46.  88.] [-42.  92.]],RandomForestClassifier,0.5485917509090489
[[-46.  92.] [-42.  96.]],RandomForestClassifier,0.41370192452186744
[[-46.  96.] [-42. 100.]],DecisionTreeClassifier,0.54726706307339
[[-46. 100.] [-42. 104.]],RandomForestClassifier,0.5152409166678624
[[-46. 104.] [-42. 108.]],VotingClassifier,0.48731582967966336
[[-46. 108.] [-42. 112.]],RandomForestClassifier,0.4540021777643977
[[-46. 112.] [-42. 116.]],RandomForestClassifier,0.5687712762117234
[[-46. 116.] [-42. 120.]],RandomForestClassifier,0.4286465537737569
[[-46. 120.] [-42. 124.]],AdaBoostClassifier,0.3388252071677279
[[-46. 124.] [-42. 128.]],AdaBoostClassifier,0.2962910234713088
[[-46. 128.] [-42. 132.]],BaggingClassifier,0.3637784470365976
[[-46. 132.] [-42. 136.]],BaggingClassifier,0.6707485343193567
[[-46. 136.] [-42. 140.]],RandomForestClassifier,0.46086833257603627
[[-46. 140.] [-42. 144.]],RandomForestClassifier,0.36898979935381926
[[-46. 144.] [-42. 148.]],BaggingClassifier,0.323762572653884
[[-46. 148.] [-42. 152.]],RandomForestClassifier,0.3176465752601695
[[-46. 152.] [-42. 156.]],RandomForestClassifier,0.4891075263754871
[[-46. 156.] [-42. 160.]],DecisionTreeClassifier,0.357235550644334
[[-46. 160.] [-42. 164.]],RandomForestClassifier,0.5412872216193968
[[-46. 164.] [-42. 168.]],RandomForestClassifier,0.32160253241950526
[[-46. 168.] [-42. 172.]],RandomForestClassifier,0.5393423864222117
[[-46. 172.] [-42. 176.]],KNeighborsClassifier,0.6051926220067027
[[-46. 176.] [-42. 180.]],BaggingClassifier,0.540649728791161
[[ -42. -180.] [ -38. -176.]],DecisionTreeClassifier,0.4083840110609856
[[ -42. -176.] [ -38. -172.]],BaggingClassifier,0.43585994771790804
[[ -42. -172.] [ -38. -168.]],DecisionTreeClassifier,0.4355488634430129
[[ -42. -168.] [ -38. -164.]],DecisionTreeClassifier,0.26287932816007037
[[ -42. -164.] [ -38. -160.]],DecisionTreeClassifier,0.4153604403607433
[[ -42. -160.] [ -38. -156.]],RandomForestClassifier,0.3739540351828615
[[ -42. -156.] [ -38. -152.]],BaggingClassifier,0.5964521732710903
[[ -42. -152.] [ -38. -148.]],RandomForestClassifier,0.5301794928957152
[[ -42. -148.] [ -38. -144.]],RandomForestClassifier,0.47859798997120484
[[ -42. -144.] [ -38. -140.]],DecisionTreeClassifier,0.36431814770501114
[[ -42. -140.] [ -38. -136.]],AdaBoostClassifier,0.29813466507390224
[[ -42. -136.] [ -38. -132.]],AdaBoostClassifier,0.5699024789127609
[[ -42. -132.] [ -38. -128.]],DecisionTreeClassifier,0.5946045650914078
[[ -42. -128.] [ -38. -124.]],RandomForestClassifier,0.5108532179784727
[[ -42. -124.] [ -38. -120.]],DecisionTreeClassifier,0.42025910747563006
[[ -42. -120.] [ -38. -116.]],RandomForestClassifier,0.33093109081225436
[[ -42. -116.] [ -38. -112.]],RandomForestClassifier,0.4979026441041269
[[ -42. -112.] [ -38. -108.]],BaggingClassifier,0.5299258209793473
[[ -42. -108.] [ -38. -104.]],DecisionTreeClassifier,0.5418536733773661
[[ -42. -104.] [ -38. -100.]],AdaBoostClassifier,0.4983727311456131
[[ -42. -100.] [ -38.  -96.]],DecisionTreeClassifier,0.2914183079603475
[[-42. -96.] [-38. -92.]],RandomForestClassifier,0.32421290334954267
[[-42. -92.] [-38. -88.]],DecisionTreeClassifier,0.27805012259527284
[[-42. -88.] [-38. -84.]],AdaBoostClassifier,0.2583473186807405
[[-42. -84.] [-38. -80.]],RandomForestClassifier,0.30928370130041904
[[-42. -80.] [-38. -76.]],RandomForestClassifier,0.4059766607928784
[[-42. -76.] [-38. -72.]],BaggingClassifier,0.4482571085440261
[[-42. -72.] [-38. -68.]],NULL,TRAIN_ERROR
[[-42. -68.] [-38. -64.]],BaggingClassifier,1.0
[[-42. -64.] [-38. -60.]],BaggingClassifier,1.0
[[-42. -60.] [-38. -56.]],RandomForestClassifier,0.9313132538690023
[[-42. -56.] [-38. -52.]],RandomForestClassifier,0.5560164243502963
[[-42. -52.] [-38. -48.]],RandomForestClassifier,0.7360490687306334
[[-42. -48.] [-38. -44.]],VotingClassifier,0.8564520298161581
[[-42. -44.] [-38. -40.]],BaggingClassifier,0.9419927292761795
[[-42. -40.] [-38. -36.]],BaggingClassifier,0.7277436849778759
[[-42. -36.] [-38. -32.]],DecisionTreeClassifier,0.554285529403868
[[-42. -32.] [-38. -28.]],RandomForestClassifier,0.3427874891472641
[[-42. -28.] [-38. -24.]],RandomForestClassifier,0.455663946494054
[[-42. -24.] [-38. -20.]],RandomForestClassifier,0.45950719860891154
[[-42. -20.] [-38. -16.]],DecisionTreeClassifier,0.2979536218582956
[[-42. -16.] [-38. -12.]],RandomForestClassifier,0.32085984265042666
[[-42. -12.] [-38.  -8.]],DecisionTreeClassifier,0.2851966451288922
[[-42.  -8.] [-38.  -4.]],DecisionTreeClassifier,0.237434448674195
[[-42.  -4.] [-38.   0.]],DecisionTreeClassifier,0.20586642506769715
[[-42.   0.] [-38.   4.]],VotingClassifier,0.5003417678813755
[[-42.   4.] [-38.   8.]],RandomForestClassifier,0.5389722257384474
[[-42.   8.] [-38.  12.]],DecisionTreeClassifier,0.3576228843274349
[[-42.  12.] [-38.  16.]],DecisionTreeClassifier,0.22413009491900895
[[-42.  16.] [-38.  20.]],AdaBoostClassifier,0.36534518533099225
[[-42.  20.] [-38.  24.]],DecisionTreeClassifier,0.5182155279728551
[[-42.  24.] [-38.  28.]],BaggingClassifier,0.34637514245156276
[[-42.  28.] [-38.  32.]],RandomForestClassifier,0.3662456174498322
[[-42.  32.] [-38.  36.]],RandomForestClassifier,0.2695073054188323
[[-42.  36.] [-38.  40.]],DecisionTreeClassifier,0.2642440531584038
[[-42.  40.] [-38.  44.]],RandomForestClassifier,0.23291242919694016
[[-42.  44.] [-38.  48.]],DecisionTreeClassifier,0.1629900568338329
[[-42.  48.] [-38.  52.]],RandomForestClassifier,0.2301771955676854
[[-42.  52.] [-38.  56.]],DecisionTreeClassifier,0.3053695583580883
[[-42.  56.] [-38.  60.]],DecisionTreeClassifier,0.6268987319942626
[[-42.  60.] [-38.  64.]],DecisionTreeClassifier,0.5699122114720314
[[-42.  64.] [-38.  68.]],RandomForestClassifier,0.4155445682672122
[[-42.  68.] [-38.  72.]],RandomForestClassifier,0.5155169285381109
[[-42.  72.] [-38.  76.]],DecisionTreeClassifier,0.37680787977603114
[[-42.  76.] [-38.  80.]],DecisionTreeClassifier,0.3119134186409376
[[-42.  80.] [-38.  84.]],RandomForestClassifier,0.547270742883971
[[-42.  84.] [-38.  88.]],GaussianNB,0.5175779691658651
[[-42.  88.] [-38.  92.]],RandomForestClassifier,0.4379840060391886
[[-42.  92.] [-38.  96.]],DecisionTreeClassifier,0.598215206455904
[[-42.  96.] [-38. 100.]],DecisionTreeClassifier,0.6281846158176768
[[-42. 100.] [-38. 104.]],DecisionTreeClassifier,0.47018377897818553
[[-42. 104.] [-38. 108.]],RandomForestClassifier,0.4754486044488802
[[-42. 108.] [-38. 112.]],RandomForestClassifier,0.4367126849622906
[[-42. 112.] [-38. 116.]],GaussianNB,0.4671308829791324
[[-42. 116.] [-38. 120.]],AdaBoostClassifier,0.3647414782811739
[[-42. 120.] [-38. 124.]],AdaBoostClassifier,0.32717282355346733
[[-42. 124.] [-38. 128.]],DecisionTreeClassifier,0.5018876515546207
[[-42. 128.] [-38. 132.]],AdaBoostClassifier,0.336515558206797
[[-42. 132.] [-38. 136.]],QuadraticDiscriminantAnalysis,0.4770737677656947
[[-42. 136.] [-38. 140.]],DecisionTreeClassifier,0.44346235729906125
[[-42. 140.] [-38. 144.]],BaggingClassifier,0.3829174496316316
[[-42. 144.] [-38. 148.]],GradientBoostingClassifier,0.8799471657317504
[[-42. 148.] [-38. 152.]],VotingClassifier,0.5297569401978797
[[-42. 152.] [-38. 156.]],DecisionTreeClassifier,0.4594374527390929
[[-42. 156.] [-38. 160.]],DecisionTreeClassifier,0.4280915019986149
[[-42. 160.] [-38. 164.]],RandomForestClassifier,0.5077579323116906
[[-42. 164.] [-38. 168.]],BaggingClassifier,0.28912467101211536
[[-42. 168.] [-38. 172.]],BaggingClassifier,0.7147147837304082
[[-42. 172.] [-38. 176.]],RandomForestClassifier,0.7662286992005676
[[-42. 176.] [-38. 180.]],BaggingClassifier,0.4185682844793378
[[ -38. -180.] [ -34. -176.]],RandomForestClassifier,0.35572419129714405
[[ -38. -176.] [ -34. -172.]],RandomForestClassifier,0.47502626163872685
[[ -38. -172.] [ -34. -168.]],RandomForestClassifier,0.2673538210080172
[[ -38. -168.] [ -34. -164.]],DecisionTreeClassifier,0.3118081063969838
[[ -38. -164.] [ -34. -160.]],BaggingClassifier,0.44683182946947697
[[ -38. -160.] [ -34. -156.]],DecisionTreeClassifier,0.411842692081352
[[ -38. -156.] [ -34. -152.]],RandomForestClassifier,0.6002042798418973
[[ -38. -152.] [ -34. -148.]],DecisionTreeClassifier,0.4938407155158327
[[ -38. -148.] [ -34. -144.]],AdaBoostClassifier,0.3090412013656256
[[ -38. -144.] [ -34. -140.]],RandomForestClassifier,0.2835758179196401
[[ -38. -140.] [ -34. -136.]],RandomForestClassifier,0.4470580569886347
[[ -38. -136.] [ -34. -132.]],RandomForestClassifier,0.4038823133135151
[[ -38. -132.] [ -34. -128.]],BaggingClassifier,0.3017319210791077
[[ -38. -128.] [ -34. -124.]],DecisionTreeClassifier,0.29505312629025154
[[ -38. -124.] [ -34. -120.]],AdaBoostClassifier,0.2403923156587445
[[ -38. -120.] [ -34. -116.]],AdaBoostClassifier,0.3224453651267404
[[ -38. -116.] [ -34. -112.]],RandomForestClassifier,0.2524617188827685
[[ -38. -112.] [ -34. -108.]],BaggingClassifier,0.4065884145908763
[[ -38. -108.] [ -34. -104.]],RandomForestClassifier,0.4854520962466065
[[ -38. -104.] [ -34. -100.]],DecisionTreeClassifier,0.33016285339098744
[[ -38. -100.] [ -34.  -96.]],AdaBoostClassifier,0.2384212604933615
[[-38. -96.] [-34. -92.]],AdaBoostClassifier,0.2510622512326277
[[-38. -92.] [-34. -88.]],DecisionTreeClassifier,0.2991644156959747
[[-38. -88.] [-34. -84.]],RandomForestClassifier,0.3264635381079377
[[-38. -84.] [-34. -80.]],RandomForestClassifier,0.42213216868256886
[[-38. -80.] [-34. -76.]],RandomForestClassifier,0.6003799441341819
[[-38. -76.] [-34. -72.]],GaussianNB,0.42889933318399825
[[-38. -72.] [-34. -68.]],RandomForestClassifier,0.8034178467490234
[[-38. -68.] [-34. -64.]],NULL,LAND
[[-38. -64.] [-34. -60.]],BaggingClassifier,1.0
[[-38. -60.] [-34. -56.]],BaggingClassifier,1.0
[[-38. -56.] [-34. -52.]],RandomForestClassifier,0.7880317573192779
[[-38. -52.] [-34. -48.]],RandomForestClassifier,0.6413895730891921
[[-38. -48.] [-34. -44.]],RandomForestClassifier,0.7844350846414166
[[-38. -44.] [-34. -40.]],BaggingClassifier,0.8396449991233815
[[-38. -40.] [-34. -36.]],DecisionTreeClassifier,0.6920670629626772
[[-38. -36.] [-34. -32.]],BaggingClassifier,0.5003663511247627
[[-38. -32.] [-34. -28.]],VotingClassifier,0.2882600146197168
[[-38. -28.] [-34. -24.]],AdaBoostClassifier,0.3074763150998472
[[-38. -24.] [-34. -20.]],AdaBoostClassifier,0.31813302138070043
[[-38. -20.] [-34. -16.]],DecisionTreeClassifier,0.21288346862140545
[[-38. -16.] [-34. -12.]],AdaBoostClassifier,0.23583612954774918
[[-38. -12.] [-34.  -8.]],RandomForestClassifier,0.305100863687686
[[-38.  -8.] [-34.  -4.]],DecisionTreeClassifier,0.21687800205556682
[[-38.  -4.] [-34.   0.]],RandomForestClassifier,0.23656100295922416
[[-38.   0.] [-34.   4.]],BaggingClassifier,0.4091082399578749
[[-38.   4.] [-34.   8.]],BaggingClassifier,0.5118492358727571
[[-38.   8.] [-34.  12.]],DecisionTreeClassifier,0.500153942239459
[[-38.  12.] [-34.  16.]],RandomForestClassifier,0.5263770501556267
[[-38.  16.] [-34.  20.]],RandomForestClassifier,0.46609945363766786
[[-38.  20.] [-34.  24.]],BaggingClassifier,0.5061367474478595
[[-38.  24.] [-34.  28.]],BaggingClassifier,0.282844209488777
[[-38.  28.] [-34.  32.]],RandomForestClassifier,0.5280984218411173
[[-38.  32.] [-34.  36.]],RandomForestClassifier,0.4058198959798046
[[-38.  36.] [-34.  40.]],AdaBoostClassifier,0.4101105520482856
[[-38.  40.] [-34.  44.]],DecisionTreeClassifier,0.3340434538303436
[[-38.  44.] [-34.  48.]],RandomForestClassifier,0.20408080896691
[[-38.  48.] [-34.  52.]],DecisionTreeClassifier,0.15800937208628346
[[-38.  52.] [-34.  56.]],RandomForestClassifier,0.10881481642746574
[[-38.  56.] [-34.  60.]],VotingClassifier,0.2674950285771076
[[-38.  60.] [-34.  64.]],DecisionTreeClassifier,0.5359451449156959
[[-38.  64.] [-34.  68.]],RandomForestClassifier,0.45226067437951833
[[-38.  68.] [-34.  72.]],RandomForestClassifier,0.4662884694184636
[[-38.  72.] [-34.  76.]],DecisionTreeClassifier,0.3267774133253038
[[-38.  76.] [-34.  80.]],DecisionTreeClassifier,0.26248165601176654
[[-38.  80.] [-34.  84.]],DecisionTreeClassifier,0.42271906473408194
[[-38.  84.] [-34.  88.]],BaggingClassifier,0.6463488806032878
[[-38.  88.] [-34.  92.]],RandomForestClassifier,0.39564581328227016
[[-38.  92.] [-34.  96.]],RandomForestClassifier,0.4313196058579843
[[-38.  96.] [-34. 100.]],RandomForestClassifier,0.5279315670740884
[[-38. 100.] [-34. 104.]],RandomForestClassifier,0.44202597712131586
[[-38. 104.] [-34. 108.]],GaussianNB,0.2938357940129471
[[-38. 108.] [-34. 112.]],DecisionTreeClassifier,0.21565920211536724
[[-38. 112.] [-34. 116.]],BaggingClassifier,0.2192072012764771
[[-38. 116.] [-34. 120.]],DecisionTreeClassifier,0.2535835130291815
[[-38. 120.] [-34. 124.]],RandomForestClassifier,0.25363722759246177
[[-38. 124.] [-34. 128.]],VotingClassifier,0.35014041337851426
[[-38. 128.] [-34. 132.]],MLPClassifier,0.44848307663254483
[[-38. 132.] [-34. 136.]],RandomForestClassifier,0.592548634611059
[[-38. 136.] [-34. 140.]],BaggingClassifier,0.6176970214263209
[[-38. 140.] [-34. 144.]],RandomForestClassifier,0.8235117761877324
[[-38. 144.] [-34. 148.]],BaggingClassifier,1.0
[[-38. 148.] [-34. 152.]],VotingClassifier,0.4754409934022562
[[-38. 152.] [-34. 156.]],BaggingClassifier,0.4809337973679254
[[-38. 156.] [-34. 160.]],DecisionTreeClassifier,0.3447874207188622
[[-38. 160.] [-34. 164.]],RandomForestClassifier,0.31292187011085526
[[-38. 164.] [-34. 168.]],RandomForestClassifier,0.4185129715051249
[[-38. 168.] [-34. 172.]],RandomForestClassifier,0.49846265896415504
[[-38. 172.] [-34. 176.]],BaggingClassifier,0.5735834067535075
[[-38. 176.] [-34. 180.]],RandomForestClassifier,0.3162829414663738
[[ -34. -180.] [ -30. -176.]],BaggingClassifier,0.2179849649952268
[[ -34. -176.] [ -30. -172.]],RandomForestClassifier,0.3385722920670632
[[ -34. -172.] [ -30. -168.]],RandomForestClassifier,0.289695236061487
[[ -34. -168.] [ -30. -164.]],VotingClassifier,0.3111137282695308
[[ -34. -164.] [ -30. -160.]],DecisionTreeClassifier,0.3591009188380518
[[ -34. -160.] [ -30. -156.]],RandomForestClassifier,0.3239605821627725
[[ -34. -156.] [ -30. -152.]],VotingClassifier,0.5967314931413894
[[ -34. -152.] [ -30. -148.]],DecisionTreeClassifier,0.39462748819176496
[[ -34. -148.] [ -30. -144.]],AdaBoostClassifier,0.3228962188447012
[[ -34. -144.] [ -30. -140.]],RandomForestClassifier,0.31755084988446003
[[ -34. -140.] [ -30. -136.]],BaggingClassifier,0.40070382131193955
[[ -34. -136.] [ -30. -132.]],AdaBoostClassifier,0.41625325480395936
[[ -34. -132.] [ -30. -128.]],DecisionTreeClassifier,0.2266401290056817
[[ -34. -128.] [ -30. -124.]],AdaBoostClassifier,0.2407370945442699
[[ -34. -124.] [ -30. -120.]],RandomForestClassifier,0.2621579993199633
[[ -34. -120.] [ -30. -116.]],AdaBoostClassifier,0.33804634254583216
[[ -34. -116.] [ -30. -112.]],DecisionTreeClassifier,0.3341959168728665
[[ -34. -112.] [ -30. -108.]],AdaBoostClassifier,0.3119251692240074
[[ -34. -108.] [ -30. -104.]],RandomForestClassifier,0.42146206168230654
[[ -34. -104.] [ -30. -100.]],RandomForestClassifier,0.45021873555551944
[[ -34. -100.] [ -30.  -96.]],DecisionTreeClassifier,0.34466421765360866
[[-34. -96.] [-30. -92.]],AdaBoostClassifier,0.3421752130962875
[[-34. -92.] [-30. -88.]],AdaBoostClassifier,0.29443021886605647
[[-34. -88.] [-30. -84.]],RandomForestClassifier,0.43037475689178717
[[-34. -84.] [-30. -80.]],RandomForestClassifier,0.5381335798598978
[[-34. -80.] [-30. -76.]],RandomForestClassifier,0.38663461195660664
[[-34. -76.] [-30. -72.]],RandomForestClassifier,0.3133092780360214
[[-34. -72.] [-30. -68.]],RandomForestClassifier,0.3072628010933608
[[-34. -68.] [-30. -64.]],NULL,LAND
[[-34. -64.] [-30. -60.]],NULL,LAND
[[-34. -60.] [-30. -56.]],NULL,TRAIN_ERROR
[[-34. -56.] [-30. -52.]],BaggingClassifier,1.0
[[-34. -52.] [-30. -48.]],RandomForestClassifier,0.7096955882018856
[[-34. -48.] [-30. -44.]],RandomForestClassifier,0.6300539247458009
[[-34. -44.] [-30. -40.]],KNeighborsClassifier,0.6334402063133446
[[-34. -40.] [-30. -36.]],RandomForestClassifier,0.368888830234245
[[-34. -36.] [-30. -32.]],BaggingClassifier,0.33200425529249766
[[-34. -32.] [-30. -28.]],RandomForestClassifier,0.25124908902974924
[[-34. -28.] [-30. -24.]],DecisionTreeClassifier,0.27592810924261507
[[-34. -24.] [-30. -20.]],BaggingClassifier,0.3153290721896679
[[-34. -20.] [-30. -16.]],DecisionTreeClassifier,0.32058841294537854
[[-34. -16.] [-30. -12.]],DecisionTreeClassifier,0.19032783426488414
[[-34. -12.] [-30.  -8.]],DecisionTreeClassifier,0.3365028575589122
[[-34.  -8.] [-30.  -4.]],AdaBoostClassifier,0.2593061536606341
[[-34.  -4.] [-30.   0.]],DecisionTreeClassifier,0.17140273869759057
